CustomerID,ZipCode,State
297740012,67734,KS
297741012,42211,KY
297742012,39338,MS
297743012,20646,MD
297744012,33126,FL
297745012,83202,ID
297746012,14470,NY
297747012,31023,GA
297748012,15122,PA
297749012,70092,LA
297750012,24818,WV
297751012,54220,WI
297752012,37087,TN
297753012,60450,IL
297754012,49417,MI
297755012,92029,CA
297756012,38862,MS
297757012,56649,MN
297758012,48462,MI
297759012,20748,MD
297760012,54874,WI
297761012,54304,WI
297762012,38637,MS
297763012,31904,GA
297764012,47620,IN
297765012,14094,NY
297766012,92057,CA
297767012,65649,MO
297768012,33760,FL
297769012,19053,PA
297770012,38655,MS
297771012,82334,WY
297772012,40906,KY
297773012,55057,MN
297774012,41722,KY
297775012,16314,PA
297776012,70080,LA
297777012,32927,FL
297778012,50325,IA
297779012,60416,IL
297780012,42083,KY
297781012,35592,AL
297782012,72104,AR
297783012,55421,MN
297784012,49855,MI
297785012,28560,NC
297786012,35956,AL
297787012,57022,SD
297788012,48642,MI
297789012,59859,MT
297790012,83617,ID
297791012,84401,UT
297792012,71447,LA
297793012,35622,AL
297794012,30117,GA
297795012,43334,OH
297796012,48362,MI
297798012,27858,NC
297799012,72653,AR
297800012,39854,GA
297801012,23838,VA
297802012,35186,AL
297803012,83835,ID
297804012,03281,NH
297805012,35452,AL
297806012,05468,VT
297807012,44410,OH
297808012,75974,TX
297809012,35772,AL
297810012,25545,WV
297811012,02770,MA
297812012,77044,TX
297813012,30628,GA
297814012,46160,IN
297815012,33565,FL
297816012,08527,NJ
297817012,72104,AR
297818012,89178,NV
297819012,28713,NC
297820012,35442,AL
297821012,29654,SC
297822012,28269,GA
297823012,64804,MO
297824012,33868,FL
297825012,71119,LA
297826012,41179,KY
297827012,78577,TX
297828012,45601,OH
297829012,16833,PA
297830012,83687,ID
297831012,22567,VA
297832012,63830,MO
297833012,31901,GA
297834012,04605,ME
297835012,31309,GA
297836012,82322,WY
297837012,36445,AL
297838012,55104,MN
297839012,25555,WV
297840012,27871,NC
297841012,52136,IA
297842012,47265,IN
297843012,02019,MA
297844012,71357,LA
297845012,68338,NE
297846012,67880,KS
297847012,38654,MS
297848012,47119,IN
297849012,71291,LA
297850012,42567,KY
297851012,41017,KY
297852012,29571,SC
297853012,81650,CO
297854012,29624,SC
297855012,35806,AL
297857012,72840,AR
297858012,46975,IN
297859012,48871,MI
297860012,95301,CA
297861012,39401,MS
297862012,79938,TX
297863012,54552,WI
297864012,61755,IL
297865012,57314,SD
297866012,73165,OK
297867012,60441,IL
297868012,75142,TX
297869012,43701,OH
297870012,29061,SC
297871012,25868,WV
297872012,30117,GA
297873012,33191,FL
297874012,75904,TX
297875012,80537,CO
297877012,82727,WY
297878012,19720,DE
297880012,48801,MI
297881012,93534,CA
297882012,36201,AL
297883012,73401,OK
297884012,13077,NY
297885012,28470,NC
297886012,42025,KY
297887012,30113,GA
297888012,11764,NY
297889012,95993,CA
297890012,50056,IA
297891012,28655,NC
297892012,93962,CA
297893012,64776,MO
297894012,27263,NC
297895012,75050,TX
297896012,02906,RI
297897012,43608,OH
297898012,04864,ME
297899012,72176,AR
297900012,39601,MS
297901012,13459,NY
297902012,73950,OK
297903012,74604,OK
297904012,27284,NC
297905012,17042,PA
297906012,68734,NE
297907012,33781,FL
297908012,65689,MO
297909012,46147,IN
297910012,71730,AR
297911012,78959,TX
297912012,37840,TN
297913012,30102,GA
297914012,35613,AL
297915012,39156,MS
297916012,76557,TX
297917012,24450,VA
297918012,70444,LA
297919012,36804,AL
297920012,71405,LA
297921012,70726,LA
297922012,48612,MI
297923012,85706,AZ
297924012,54014,WI
297925012,85653,AZ
297926012,95540,CA
297927012,40810,KY
297928012,71355,LA
297930012,37042,TN
297931012,83254,ID
297932012,27350,NC
297933012,98391,WA
297934012,95688,CA
297935012,21409,MD
297936012,14086,NY
297937012,92345,CA
297938012,14837,NY
297939012,68505,NE
297940012,36305,AL
297941012,02718,MA
297942012,99224,WA
297943012,70578,LA
297944012,35045,AL
297945012,55055,MN
297946012,68124,NE
297948012,33947,FL
297949012,37075,TN
297950012,36201,AL
297952012,37818,TN
297953012,78521,TX
297954012,54455,WI
297955012,44105,OH
297956012,27577,NC
297957012,14006,NY
297958012,07675,NJ
297959012,39561,MS
297960012,97251,OR
297961012,47150,IN
297962012,49891,MI
297963012,55803,MN
297964012,56465,MN
297965012,18332,PA
297966012,99130,WA
297967012,17327,PA
297969012,89120,NV
297970012,78589,TX
297971012,85340,AZ
297972012,53930,WI
297973012,90021,CA
297974012,48911,MI
297975012,34120,FL
297976012,34120,FL
297977012,73170,OK
297978012,16142,PA
297979012,84302,UT
297980012,35901,AL
297981012,33884,FL
297982012,12996,NY
297983012,68048,NE
297984012,27549,NC
297985012,27807,NC
297986012,63056,MO
297987012,12477,NY
297989012,90277,CA
297990012,72087,AR
297991012,70563,LA
297992012,72476,AR
297993012,08344,NJ
297994012,29526,SC
297995012,39819,GA
297996012,41129,KY
297997012,95316,CA
297998012,72601,AR
297999012,90744,CA
298000012,77388,TX
298001012,39074,MS
298002012,28351,NC
298003012,36853,AL
298004012,94559,CA
298005012,33149,FL
298006012,30011,GA
298007012,29431,SC
298008012,76140,TX
298009012,43078,OH
298011012,34609,FL
298012012,33462,FL
298014012,48895,MI
298015012,38375,TN
298016012,30457,GA
298017012,32725,FL
298018012,30523,GA
298019012,72701,AR
298020012,53066,WI
298021012,30553,GA
298022012,04259,ME
298023012,42240,KY
298024012,38701,MS
298025012,19604,PA
298026012,33167,FL
298027012,04005,ME
298028012,17212,PA
298029012,46733,IN
298030012,24501,VA
298031012,79360,TX
298032012,65039,MO
298034012,33166,FL
298035012,77535,TX
298036012,38619,MS
298037012,75551,TX
298038012,73533,OK
298039012,17872,PA
298040012,75605,TX
298041012,06853,CT
298042012,63736,MO
298043012,07840,NJ
298044012,19518,PA
298046012,72730,AR
298047012,34746,FL
298048012,68767,NE
298049012,97603,OR
298050012,49849,MI
298051012,97119,OR
298052012,21244,MD
298053012,57638,SD
298055012,68783,NE
298056012,99654,AK
298057012,99205,WA
298058012,95640,CA
298059012,04622,ME
298060012,42701,KY
298061012,80221,CO
298062012,68783,NE
298063012,54895,WI
298064012,05663,VT
298065012,75025,TX
298066012,63461,MO
298067012,59047,MT
298068012,17582,PA
298069012,26175,WV
298070012,93955,CA
298071012,40828,KY
298072012,15438,PA
298073012,70345,LA
298074012,36028,AL
298075012,27370,NC
298076012,67752,KS
298077012,55303,MN
298079012,70577,LA
298080012,77612,TX
298081012,77375,TX
298082012,81403,CO
298083012,54022,WI
298084012,83344,ID
298085012,57248,SD
298086012,29101,SC
298087012,34472,FL
298088012,37075,TN
298089012,58237,ND
298090012,78125,TX
298091012,98375,WA
298092012,55447,MN
298093012,32824,FL
298094012,82935,WY
298095012,16123,PA
298096012,87747,NM
298098012,31544,GA
298099012,33703,FL
298100012,35772,AL
298101012,42330,KY
298102012,32570,FL
298103012,57012,SD
298104012,72936,AR
298105012,76048,TX
298106012,42210,KY
298107012,31005,GA
298108012,37040,TN
298109012,01907,MA
298112012,39120,MS
298113012,53120,WI
298114012,22551,VA
298115012,85035,AZ
298116012,50703,IA
298119012,71846,AR
298120012,54849,WI
298121012,18436,PA
298122012,80002,CO
298123012,42103,KY
298124012,77372,TX
298125012,42086,KY
298126012,54729,WI
298127012,68601,NE
298128012,33569,FL
298129012,84405,UT
298130012,42120,KY
298131012,74948,OK
298132012,03051,NH
298133012,19803,DE
298134012,66025,KS
298135012,33032,FL
298136012,65584,MO
298137012,14735,NY
298139012,42633,KY
298140012,28345,NC
298141012,69101,NE
298142012,83709,ID
298143012,36701,AL
298144012,28086,NC
298145012,37617,TN
298146012,53913,WI
298147012,33172,FL
298148012,41219,KY
298149012,48532,MI
298150012,24226,VA
298151012,35077,AL
298152012,37096,TN
298153012,23321,VA
298154012,83858,ID
298156012,33126,FL
298157012,06010,CT
298158012,07734,NJ
298159012,45044,OH
298160012,42642,KY
298161012,32444,FL
298162012,71852,AR
298163012,45620,OH
298164012,25621,WV
298165012,26386,WV
298166012,29907,SC
298167012,08835,NJ
298168012,93256,CA
298169012,66733,KS
298170012,28630,NC
298171012,89830,NV
298172012,17756,PA
298173012,15936,PA
298175012,11234,NY
298176012,54208,WI
298177012,56649,MN
298178012,53038,WI
298179012,24868,WV
298180012,79720,TX
298181012,25259,WV
298182012,29728,SC
298183012,01440,MA
298184012,45658,OH
298186012,76033,TX
298187012,34773,FL
298188012,68711,NE
298189012,03748,NH
298190012,72542,AR
298191012,49058,MI
298193012,04270,ME
298194012,49057,MI
298196012,77450,TX
298197012,70769,LA
298198012,95320,CA
298199012,45710,OH
298200012,33513,FL
298201012,61474,IL
298202012,41143,KY
298203012,45011,OH
298204012,33016,FL
298205012,19726,DE
298206012,78681,TX
298207012,43040,OH
298208012,37363,TN
298209012,19134,PA
298210012,25119,WV
298211012,50234,IA
298212012,49221,MI
298213012,64744,MO
298215012,62859,IL
298216012,97820,OR
298217012,90501,CA
298218012,04009,ME
298219012,11235,NY
298220012,62023,IL
298221012,12758,NY
298222012,03053,NH
298223012,16946,PA
298224012,99101,WA
298225012,80005,CO
298226012,15656,PA
298227012,72404,AR
298228012,78582,TX
298229012,48763,MI
298230012,78681,TX
298231012,38633,MS
298232012,32643,FL
298233012,10990,NY
298234012,35570,AL
298235012,92505,CA
298236012,55124,MN
298237012,27939,NC
298238012,63020,MO
298239012,79912,TX
298240012,02188,MA
298241012,76825,TX
298242012,70570,LA
298243012,72701,AR
298244012,77316,TX
298245012,11942,NY
298246012,55334,MN
298247012,88061,NM
298248012,71105,LA
298249012,34431,FL
298250012,35031,AL
298251012,32437,FL
298252012,03102,NH
298253012,76903,TX
298254012,95358,CA
298255012,95257,CA
298256012,77642,TX
298257012,04049,ME
298258012,65714,MO
298259012,27107,NC
298260012,32439,FL
298261012,85338,AZ
298262012,76431,TX
298263012,59482,MT
298265012,14047,NY
298266012,36502,AL
298267012,63555,MO
298268012,19606,PA
298269012,93907,CA
298270012,30736,GA
298271012,32618,FL
298272012,19082,PA
298273012,53146,WI
298274012,32955,FL
298275012,56001,MN
298276012,53217,WI
298278012,33852,FL
298279012,81233,CO
298280012,04860,ME
298282012,78577,TX
298283012,35962,AL
298284012,06801,CT
298285012,93501,CA
298286012,57104,SD
298287012,13421,NY
298288012,16373,PA
298289012,97317,OR
298290012,04622,ME
298291012,78541,TX
298292012,17059,PA
298293012,85374,AZ
298294012,75211,TX
298295012,33991,FL
298296012,74960,OK
298297012,98247,WA
298298012,14580,NY
298299012,85051,AZ
298300012,47170,IN
298301012,40216,KY
298302012,48348,MI
298303012,50036,IA
298304012,80002,CO
298305012,16229,PA
298306012,37091,TN
298307012,30507,GA
298308012,64080,MO
298309012,32344,FL
298310012,17025,PA
298311012,30263,GA
298312012,59752,MT
298313012,71465,LA
298314012,77089,TX
298315012,65270,MO
298316012,23844,VA
298317012,35953,AL
298318012,29940,SC
298319012,97056,OR
298320012,06333,CT
298321012,23139,VA
298322012,36302,AL
298323012,77546,TX
298324012,56470,MN
298325012,84335,UT
298326012,15010,PA
298327012,72802,AR
298328012,27020,NC
298330012,12957,NY
298331012,43522,OH
298332012,49801,MI
298335012,49938,MI
298336012,32935,FL
298337012,14468,NY
298338012,31320,GA
298339012,51360,IA
298340012,35031,AL
298341012,23435,VA
298342012,18966,PA
298343012,48866,MI
298344012,97756,OR
298345012,40962,KY
298346012,10512,NY
298347012,27527,NC
298348012,71266,LA
298349012,71701,AR
298350012,83350,ID
298351012,83404,ID
298352012,37122,TN
298353012,19547,PA
298354012,20169,VA
298355012,10940,NY
298356012,55080,MN
298357012,44483,OH
298358012,30650,GA
298359012,47331,IN
298360012,66101,KS
298361012,33191,FL
298362012,13903,NY
298363012,43840,OH
298364012,74820,OK
298365012,35906,AL
298366012,72837,AR
298367012,75071,TX
298368012,33972,FL
298369012,55362,MN
298370012,77355,TX
298371012,75662,TX
298372012,34474,FL
298373012,30127,GA
298374012,36874,AL
298375012,37073,TN
298376012,32437,FL
298377012,70582,LA
298378012,92066,CA
298379012,85206,AZ
298380012,64483,MO
298381012,54017,WI
298382012,16323,PA
298383012,14080,NY
298384012,34432,FL
298385012,82435,WY
298386012,34982,FL
298387012,77707,TX
298388012,76691,TX
298389012,18235,PA
298390012,65301,MO
298391012,76437,TX
298392012,56368,MN
298393012,04472,ME
298394012,30512,GA
298395012,72020,AR
298396012,54304,WI
298397012,03868,NH
298398012,25624,WV
298399012,31033,GA
298400012,18347,PA
298401012,24151,VA
298402012,55379,MN
298403012,92078,CA
298404012,29860,SC
298405012,77541,TX
298406012,74352,OK
298407012,70037,LA
298408012,65742,MO
298409012,54873,WI
298410012,44410,OH
298411012,47362,IN
298412012,68739,NE
298413012,88101,NM
298414012,53168,WI
298415012,66617,KS
298416012,53558,WI
298417012,99030,WA
298418012,72342,AR
298419012,55385,MN
298420012,29664,SC
298421012,30044,GA
298422012,78946,TX
298423012,24072,VA
298424012,48429,MI
298425012,75949,TX
298426012,44841,OH
298427012,18421,PA
298428012,31087,GA
298429012,26060,WV
298430012,74020,OK
298431012,39042,MS
298432012,17049,PA
298433012,24938,WV
298434012,39042,MS
298435012,17502,PA
298436012,62711,IL
298437012,48041,MI
298438012,29706,SC
298439012,15021,PA
298440012,38862,MS
298441012,64063,MO
298442012,39183,MS
298443012,62324,IL
298444012,77584,TX
298445012,13478,NY
298446012,90265,CA
298447012,48097,MI
298448012,24540,VA
298449012,83709,ID
298451012,55371,MN
298452012,24210,VA
298453012,35651,AL
298454012,48174,MI
298455012,90016,CA
298457012,23692,VA
298459012,83402,ID
298460012,38041,TN
298461012,28369,NC
298462012,13334,NY
298463012,03570,NH
298464012,33903,FL
298465012,37380,TN
298466012,58701,ND
298467012,31076,GA
298468012,75142,TX
298469012,34947,FL
298470012,74756,OK
298471012,57719,SD
298472012,13809,NY
298473012,30046,GA
298474012,21236,MD
298475012,92284,CA
298476012,54016,WI
298477012,27603,NC
298478012,27565,NC
298479012,25567,WV
298480012,89008,NV
298481012,66614,KS
298482012,54952,WI
298483012,24503,VA
298484012,37379,TN
298485012,41049,KY
298486012,42064,KY
298487012,53066,WI
298488012,68788,NE
298489012,63801,MO
298490012,73737,OK
298491012,25244,WV
298492012,49908,MI
298493012,39325,MS
298494012,56621,MN
298495012,39191,MS
298496012,37724,TN
298497012,42027,KY
298498012,49679,MI
298499012,36116,AL
298500012,58270,ND
298501012,38111,TN
298502012,63379,MO
298503012,70552,LA
298504012,60957,IL
298505012,37743,TN
298507012,45106,OH
298508012,97439,OR
298509012,75126,TX
298510012,73034,OK
298511012,31779,GA
298512012,28037,NC
298513012,38059,TN
298514012,33312,FL
298515012,40216,KY
298516012,37807,TN
298517012,10473,NY
298518012,71118,LA
298519012,76133,TX
298520012,27298,NC
298521012,72734,AR
298522012,01347,MA
298523012,80601,CO
298524012,64088,MO
298525012,06438,CT
298526012,85339,AZ
298529012,48742,MI
298530012,25832,WV
298531012,88101,NM
298532012,86004,AZ
298533012,33584,FL
298534012,07849,NJ
298535012,07480,NJ
298536012,13676,NY
298537012,14012,NY
298538012,42539,KY
298539012,45850,OH
298540012,47446,IN
298541012,32750,FL
298542012,33166,FL
298543012,37172,TN
298544012,52645,IA
298545012,30019,GA
298546012,70517,LA
298547012,77073,TX
298548012,47872,IN
298549012,55449,MN
298550012,15668,PA
298551012,68863,NE
298552012,67530,KS
298553012,19406,PA
298554012,37369,TN
298556012,32168,FL
298557012,47374,IN
298558012,74081,OK
298559012,34287,FL
298560012,32025,FL
298561012,55972,MN
298562012,79852,TX
298563012,97062,OR
298564012,77515,TX
298565012,39047,MS
298566012,78362,TX
298567012,49111,MI
298568012,02538,MA
298569012,26757,WV
298570012,39443,MS
298571012,68714,NE
298572012,21158,MD
298573012,75142,TX
298574012,70583,LA
298575012,07058,NJ
298576012,44601,OH
298577012,57026,SD
298578012,55441,MN
298579012,82941,WY
298580012,47630,IN
298581012,25320,WV
298582012,44024,OH
298583012,59715,MT
298584012,68002,NE
298585012,58558,ND
298586012,28557,NC
298587012,39564,MS
298588012,78006,TX
298589012,37040,TN
298590012,21719,MD
298591012,33566,FL
298592012,70529,LA
298593012,80831,CO
298594012,23224,VA
298595012,23230,VA
298596012,64155,MO
298597012,13697,NY
298598012,75021,TX
298599012,36782,AL
298600012,75965,TX
298601012,53012,WI
298602012,70433,LA
298603012,87557,NM
298604012,28357,NC
298606012,81082,CO
298607012,38011,TN
298608012,67751,KS
298609012,28787,NC
298610012,70737,LA
298611012,24095,VA
298612012,79912,TX
298613012,72936,AR
298614012,78656,TX
298616012,31008,GA
298617012,85035,AZ
298618012,97754,OR
298619012,89029,NV
298620012,12567,NY
298621012,99156,WA
298622012,20169,VA
298623012,35007,AL
298624012,47933,IN
298625012,57703,SD
298626012,47117,IN
298627012,65080,MO
298629012,43130,OH
298630012,34972,FL
298631012,18070,PA
298632012,45836,OH
298633012,32404,FL
298634012,53012,WI
298635012,39042,MS
298636012,72521,AR
298637012,32024,FL
298638012,34232,FL
298639012,43713,OH
298640012,83647,ID
298641012,44089,OH
298642012,77657,TX
298643012,38018,TN
298644012,72901,AR
298645012,87532,NM
298646012,13101,NY
298647012,37826,TN
298648012,28612,NC
298649012,01610,MA
298650012,72542,AR
298651012,28462,NC
298652012,89005,NV
298653012,97470,OR
298654012,33015,FL
298655012,29006,SC
298656012,48197,MI
298657012,71635,AR
298658012,06851,CT
298659012,43832,OH
298660012,34221,FL
298661012,14072,NY
298662012,59644,MT
298663012,45113,OH
298664012,34450,FL
298665012,47438,IN
298666012,36525,AL
298667012,04281,ME
298668012,46723,IN
298669012,50138,IA
298670012,11590,NY
298671012,17701,PA
298672012,83402,ID
298673012,65084,MO
298674012,15012,PA
298675012,95215,CA
298676012,46706,IN
298677012,80422,CO
298678012,04730,ME
298679012,31519,GA
298680012,45381,OH
298681012,75765,TX
298682012,34997,FL
298683012,56441,MN
298684012,62401,IL
298685012,30814,GA
298686012,28734,NC
298687012,48451,MI
298688012,99669,AK
298689012,68818,NE
298690012,64506,MO
298691012,99577,AK
298692012,31709,GA
298693012,92595,CA
298694012,06013,CT
298695012,74134,OK
298697012,37301,TN
298698012,20620,MD
298699012,59840,MT
298700012,38965,MS
298701012,82801,WY
298702012,63026,MO
298703012,07981,NJ
298704012,76513,TX
298705012,37871,TN
298706012,27405,NC
298707012,50660,IA
298708012,83655,ID
298709012,21791,MD
298710012,13431,NY
298711012,15690,PA
298712012,77375,TX
298713012,02346,MA
298714012,85234,AZ
298715012,25607,WV
298716012,60477,IL
298717012,80241,CO
298718012,71602,AR
298719012,63303,MO
298720012,54001,WI
298721012,18518,PA
298722012,36280,AL
298723012,68107,NE
298724012,12985,NY
298725012,75098,TX
298726012,79331,TX
298727012,57264,SD
298728012,62360,IL
298729012,77873,TX
298730012,71953,AR
298731012,45669,OH
298732012,76301,TX
298733012,52310,IA
298734012,31021,GA
298735012,75654,TX
298736012,66415,KS
298737012,39565,MS
298738012,26142,WV
298739012,53185,WI
298740012,71655,AR
298741012,27889,NC
298742012,75603,TX
298743012,68022,NE
298744012,74872,OK
298745012,33166,FL
298746012,36421,AL
298747012,78374,TX
298748012,55092,MN
298749012,89508,NV
298750012,08093,NJ
298751012,32832,FL
298752012,65775,MO
298753012,85213,AZ
298754012,30281,GA
298756012,14580,NY
298757012,92504,CA
298758012,26150,WV
298759012,24060,VA
298760012,75418,TX
298761012,79035,TX
298762012,77044,TX
298763012,60915,IL
298764012,98204,WA
298765012,92571,CA
298766012,14543,NY
298767012,75979,TX
298769012,53549,WI
298770012,81625,CO
298771012,17578,PA
298772012,44514,OH
298774012,38111,TN
298775012,83301,ID
298777012,89108,NV
298778012,11368,NY
298779012,28385,NC
298781012,26101,WV
298782012,40403,KY
298783012,24382,VA
298784012,42351,KY
298785012,17536,PA
298786012,32225,FL
298787012,07462,NJ
298788012,37615,TN
298789012,14869,NY
298790012,37924,TN
298791012,29526,SC
298792012,55420,MN
298793012,60440,IL
298794012,44667,OH
298795012,26415,WV
298796012,28645,NC
298797012,68788,NE
298798012,39561,MS
298799012,19726,DE
298800012,45623,OH
298801012,54481,WI
298802012,39154,MS
298803012,95050,CA
298804012,74631,OK
298805012,83423,ID
298807012,78801,TX
298808012,81024,CO
298809012,53128,WI
298810012,68701,NE
298811012,41858,KY
298813012,04222,ME
298814012,80214,CO
298815012,81504,CO
298816012,75098,TX
298817012,38852,MS
298818012,53010,WI
298819012,72110,AR
298820012,23089,VA
298821012,36052,AL
298822012,40351,KY
298823012,93308,CA
298824012,81252,CO
298825012,03042,NH
298826012,65706,MO
298827012,05773,VT
298828012,60439,IL
298829012,49807,MI
298830012,33328,FL
298831012,72157,AR
298832012,55744,MN
298833012,34452,FL
298834012,67410,KS
298835012,72010,AR
298836012,36522,AL
298837012,25430,WV
298838012,55079,MN
298839012,48084,MI
298840012,45806,OH
298841012,56374,MN
298842012,99101,WA
298843012,28655,NC
298844012,01201,MA
298845012,57701,SD
298846012,28601,NC
298847012,27893,NC
298848012,56537,MN
298849012,48043,MI
298850012,97486,OR
298851012,47637,IN
298852012,33594,FL
298853012,66025,KS
298855012,20818,MD
298856012,32065,FL
298857012,30650,GA
298858012,77354,TX
298859012,47601,IN
298860012,77041,TX
298861012,40475,KY
298862012,92587,CA
298863012,36860,AL
298864012,74652,OK
298865012,86445,AZ
298866012,54220,WI
298867012,73446,OK
298868012,42345,KY
298869012,93651,CA
298870012,48014,MI
298871012,60915,IL
298872012,19956,DE
298873012,47042,IN
298874012,79763,TX
298875012,29510,SC
298876012,68601,NE
298877012,19352,PA
298878012,40272,KY
298880012,23518,VA
298882012,21704,MD
298883012,66949,KS
298884012,48653,MI
298885012,32211,FL
298886012,45735,OH
298887012,59840,MT
298888012,39730,MS
298889012,02919,RI
298890012,62220,IL
298891012,08559,NJ
298892012,72856,AR
298893012,65069,MO
298894012,98106,WA
298895012,14033,NY
298896012,51654,IA
298897012,16314,PA
298898012,39452,MS
298899012,45613,OH
298900012,04032,ME
298901012,58251,ND
298902012,50849,IA
298903012,72927,AR
298904012,02660,MA
298905012,72131,AR
298906012,55904,MN
298907012,78249,TX
298908012,37083,TN
298909012,38627,MS
298910012,54745,WI
298911012,47362,IN
298913012,28665,NC
298914012,16117,PA
298915012,35049,AL
298916012,40962,KY
298917012,08515,NJ
298918012,55352,MN
298919012,60090,IL
298920012,32951,FL
298921012,15009,PA
298922012,62410,IL
298923012,98502,WA
298924012,55363,MN
298925012,70441,LA
298926012,61031,IL
298927012,26059,WV
298928012,85607,AZ
298929012,27312,NC
298930012,76226,TX
298931012,84096,UT
298933012,02563,MA
298934012,30705,GA
298935012,83709,ID
298936012,03282,NH
298937012,17026,PA
298938012,66547,KS
298939012,97439,OR
298940012,23432,VA
298941012,37890,TN
298943012,70655,LA
298944012,70730,LA
298945012,62271,IL
298946012,31560,GA
298947012,72104,AR
298948012,52255,IA
298949012,76111,TX
298950012,64156,MO
298951012,37087,TN
298952012,19977,DE
298954012,41101,KY
298955012,48059,MI
298956012,70301,LA
298957012,57560,SD
298958012,72648,AR
298959012,34249,FL
298960012,95826,CA
298961012,47041,IN
298962012,26104,WV
298963012,33176,FL
298964012,43402,OH
298965012,68818,NE
298966012,32667,FL
298967012,07513,NJ
298968012,70453,LA
298969012,77584,TX
298971012,30132,GA
298972012,84720,UT
298973012,45388,OH
298974012,75762,TX
298976012,68341,NE
298977012,50022,IA
298978012,34610,FL
298979012,68376,NE
298980012,58341,ND
298981012,68879,NE
298982012,43551,OH
298983012,65018,MO
298984012,82649,WY
298985012,38012,TN
298986012,71424,LA
298987012,10920,NY
298988012,03102,NH
298989012,74601,OK
298990012,29742,SC
298991012,79087,TX
298993012,31510,GA
298994012,71860,AR
298995012,37377,TN
298996012,77039,TX
298997012,36617,AL
298998012,42647,KY
298999012,17233,PA
299000012,46507,IN
299001012,48383,MI
299002012,42066,KY
299003012,74331,OK
299004012,57533,SD
299005012,74063,OK
299006012,04046,ME
299007012,04093,ME
299008012,38018,TN
299009012,32908,FL
299010012,37018,TN
299011012,50846,IA
299012012,14870,NY
299013012,49341,MI
299014012,85552,AZ
299016012,75165,TX
299017012,30747,GA
299018012,50257,IA
299019012,44450,OH
299020012,76354,TX
299021012,85541,AZ
299022012,70611,LA
299023012,85346,AZ
299024012,38901,MS
299025012,54858,WI
299026012,73401,OK
299027012,74955,OK
299028012,72556,AR
299029012,72958,AR
299030012,11787,NY
299031012,77381,TX
299032012,72132,AR
299033012,38622,MS
299034012,44903,OH
299035012,64128,MO
299036012,14740,NY
299037012,73052,OK
299038012,37064,TN
299039012,30747,GA
299040012,78503,TX
299041012,98632,WA
299042012,13140,NY
299043012,46184,IN
299044012,41567,KY
299045012,71720,AR
299046012,72908,AR
299047012,33461,FL
299048012,29488,SC
299049012,47304,IN
299050012,39114,MS
299052012,42717,KY
299053012,97459,OR
299054012,37879,TN
299055012,40069,KY
299056012,33064,FL
299057012,80863,CO
299058012,37032,TN
299059012,34746,FL
299060012,15679,PA
299061012,97754,OR
299062012,37036,TN
299063012,76636,TX
299064012,37818,TN
299065012,57638,SD
299066012,35503,AL
299067012,70750,LA
299068012,35062,AL
299069012,68507,NE
299070012,72653,AR
299071012,16915,PA
299072012,53913,WI
299073012,28384,NC
299074012,31503,GA
299075012,46350,IN
299077012,92656,CA
299078012,64152,MO
299079012,82721,WY
299080012,77536,TX
299081012,18848,PA
299082012,71229,LA
299083012,36541,AL
299084012,90815,CA
299085012,30121,GA
299086012,54601,WI
299087012,21804,MD
299089012,52217,IA
299090012,65264,MO
299091012,26385,WV
299092012,40217,KY
299093012,25565,WV
299094012,18321,PA
299095012,70447,LA
299096012,38848,MS
299097012,46056,IN
299098012,79705,TX
299099012,95776,CA
299100012,85396,AZ
299101012,66071,KS
299102012,56722,MN
299103012,28613,NC
299104012,29571,SC
299106012,61326,IL
299108012,61535,IL
299109012,62951,IL
299110012,36907,AL
299111012,37604,TN
299112012,29078,SC
299113012,93263,CA
299114012,84770,UT
299115012,32025,FL
299116012,46160,IN
299117012,36032,AL
299118012,56670,MN
299119012,77065,TX
299120012,41102,KY
299122012,54739,WI
299123012,35630,AL
299124012,49009,MI
299125012,35057,AL
299126012,28759,NC
299127012,26041,WV
299128012,89121,NV
299129012,49058,MI
299130012,75076,TX
299131012,45331,OH
299132012,20117,VA
299133012,67045,KS
299134012,32460,FL
299135012,56258,MN
299136012,94589,CA
299137012,34238,FL
299138012,64067,MO
299139012,07936,NJ
299140012,98382,WA
299141012,33579,FL
299142012,48154,MI
299143012,54742,WI
299144012,78504,TX
299145012,28650,NC
299146012,47876,IN
299148012,32159,FL
299149012,18302,PA
299150012,60450,IL
299151012,45732,OH
299152012,71853,AR
299153012,03037,NH
299154012,74729,OK
299155012,70560,LA
299156012,17847,PA
299157012,54849,WI
299158012,33175,FL
299159012,14510,NY
299160012,86033,AZ
299161012,39845,GA
299162012,39746,MS
299163012,54499,WI
299164012,20624,MD
299165012,14727,NY
299166012,34711,FL
299167012,21639,MD
299169012,76050,TX
299170012,19057,PA
299171012,32220,FL
299173012,06051,CT
299174012,56360,MN
299175012,52806,IA
299176012,30534,GA
299177012,85650,AZ
299178012,55971,MN
299179012,75244,TX
299181012,24067,VA
299182012,86333,AZ
299183012,74017,OK
299184012,77327,TX
299185012,77356,TX
299186012,13760,NY
299187012,30204,GA
299188012,59754,MT
299190012,19809,DE
299192012,70403,LA
299193012,33041,FL
299194012,44260,OH
299195012,72456,AR
299197012,45011,OH
299198012,18642,PA
299199012,76058,TX
299200012,75253,TX
299201012,29341,SC
299202012,19067,PA
299203012,68702,NE
299204012,44663,OH
299205012,73045,OK
299206012,02184,MA
299207012,27203,NC
299208012,39180,MS
